BuildingID,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
10018,2100,Raise Utilities,90th-percentile,1164518.69868623,1177613.083651,1183970.69003626,1193398.49455041,1200145.71079489,1205653.98539605,1209757.17582414,1214962.24451274,1218915.44962044,1224365.18184776,1260123.54916003,1306030.95302727,1356186.56869603,1410113.87324446,1417985.31319413,1424532.9778454,1428721.39946609,1435393.49730801,1444967.8314504,1456175.23977142,1467717.763569,1491670.16078772,1535793.77477632
10018,2100,WFP B,50th-percentile,1599503.36968019,1635387.05087175,1644022.69150969,1656039.83215194,1661387.14053085,1666604.60477089,1670875.75485583,1676717.70625216,1683268.26377239,1690916.72498621,1732596.22862649,1783441.10765917,1842839.59472445,1902717.24753502,1910385.50148582,1918611.53368848,1926904.88876776,1932533.13849282,1941226.76621203,1952374.89125961,1959628.20262769,1978570.83635471,2001545.07836672
10018,2100,WFP B,90th-percentile,2283108.55887684,2298801.77083925,2308798.08119482,2319533.58727161,2325898.39695947,2333168.9255176,2338155.14012594,2344702.93761657,2348026.12723967,2351942.58387775,2397936.5791703,2456238.6860109,2515652.73647166,2573738.80911551,2580319.02112744,2587667.46497647,2595826.02394906,2604643.98009628,2613508.80408647,2625043.22671674,2640670.62448905,2654591.79132432,2707079.73903369
10018,2100,Elevate,50th-percentile,72878.3503227917,78172.3729684446,84785.3466820512,89409.7898316095,94192.77940823,95795.3657025903,97666.9530064925,100081.679029871,103494.66494974,105726.513858296,129843.11843978,162757.003361133,201176.681341058,235118.782200223,239527.910188317,242548.389986945,245915.340507839,252767.008229565,259448.34328158,266313.663518347,275124.438921614,282857.987951997,293072.170964323
10018,2100,Elevate,90th-percentile,484333.075098672,496337.137686038,508109.688341475,514467.103457611,517613.66194516,523061.334791431,526656.954264208,529800.828711896,532424.641286942,535783.617560385,565600.538309944,600688.153659605,645077.312539677,681445.902921543,684635.889880104,692347.268402855,697353.741225339,705635.037549836,713104.262911505,717678.096174232,730289.250610384,746416.240216768,765039.853644389
10018,2100,WFP 1st,50th-percentile,1599503.36968019,1635387.05087175,1644022.69150969,1656039.83215194,1661387.14053085,1666604.60477089,1670875.75485583,1676717.70625216,1683268.26377239,1690916.72498621,1732596.22862649,1783441.10765917,1842839.59472445,1902717.24753502,1910385.50148582,1918611.53368848,1926904.88876776,1932533.13849282,1941226.76621203,1952374.89125961,1959628.20262769,1978570.83635471,2001545.07836672
10018,2100,WFP 1st,90th-percentile,2283108.55887684,2298801.77083925,2308798.08119482,2319533.58727161,2325898.39695947,2333168.9255176,2338155.14012594,2344702.93761657,2348026.12723967,2351942.58387775,2397936.5791703,2456238.6860109,2515652.73647166,2573738.80911551,2580319.02112744,2587667.46497647,2595826.02394906,2604643.98009628,2613508.80408647,2625043.22671674,2640670.62448905,2654591.79132432,2707079.73903369
10019,2025,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,4456.03818521632,17000.7807519297,17517.2556519945,17933.1088528384,18311.0008084334,18913.4819418665,19852.4713419516,21004.4675358629,23035.3282441314,25921.9503911519,28367.5359191046
10019,2025,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,2626.24877290732,16617.9001479347,17315.1206098988,17805.9029883371,18320.0875723787,18824.42249036,19398.7012978679,19948.7701450556,24469.822609622,28517.6048687216,31747.0358384214
10019,2025,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.46753586292,3035.32824413138,5921.95039115185,8367.53591910457
10019,2025,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469.822609622,8517.6048687216,11747.0358384214
10019,2025,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,4456.03818521632,17000.7807519297,17517.2556519945,17933.1088528384,18311.0008084334,18913.4819418665,19852.4713419516,21004.4675358629,23035.3282441314,25921.9503911519,28367.5359191046
10019,2025,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,2626.24877290732,16617.9001479347,17315.1206098988,17805.9029883371,18320.0875723787,18824.42249036,19398.7012978679,19948.7701450556,24469.822609622,28517.6048687216,31747.0358384214
10019,2025,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10019,2025,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10019,2025,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,4456.03818521632,17000.7807519297,17517.2556519945,17933.1088528384,18311.0008084334,18913.4819418665,19852.4713419516,21004.4675358629,23035.3282441314,25921.9503911519,28367.5359191046
10019,2025,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,2626.24877290732,16617.9001479347,17315.1206098988,17805.9029883371,18320.0875723787,18824.42249036,19398.7012978679,19948.7701450556,24469.822609622,28517.6048687216,31747.0358384214
10019,2040,No mitigation,50th-percentile,30573.2847294937,34573.6428420666,37342.0812957332,39770.6280475892,42080.3113185723,46058.6787047434,48036.1651618217,49148.0723750514,50629.3897201498,51936.9934065023,71047.7145813368,94977.585641071,119873.258090214,145171.284934269,147369.885839514,151139.559159359,153856.625972284,156223.575422223,161334.203168596,166363.729566435,170382.602915866,183444.352092794,196561.849120944
10019,2040,No mitigation,90th-percentile,34921.8984222807,40316.2926508759,44618.0007435321,49183.4994985888,52316.908835616,54817.7904130456,57795.6443909164,59750.5547791032,61947.9587385341,63196.6750767756,83590.8604859514,106852.0809796,135619.77375075,158124.159844768,159664.783205646,162044.131430878,163666.519354057,165287.47689627,169925.453325399,174561.944911662,179995.421643023,189078.798705433,203533.775428015
