Category,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
RES_OutFP,Potential,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.826150487499,4244.6283815872
RES_OutFP,Potential,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4787861706445,8091.29677127132,19469.5138134385
RES_OutFP,Potential,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,Potential,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,Potential,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500.7525548645,13965.8946250217,16965.1693677313,40354.8811341699,48731.4352718666
RES_OutFP,Potential,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12816.7096887744,13785.7262817103,40707.454460315,53586.1888382062,91251.610744617
RES_OutFP,Potential,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,Potential,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,2040,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,12523.133972982,40258.6919422651,89877.918577369,195753.439791571,212765.134027017,238986.048047045,279295.07628469,329554.067197898,457084.249970281,588666.726522699,868817.185822162,1586909.57065497,2585612.74153256
RES_OutFP,2040,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,13957.5895038479,51508.0568184885,106277.493491641,257982.987806275,290933.425923779,311560.74267482,359005.230115497,441801.986757661,559293.205911177,795162.065148431,1282143.47227619,2406610.33826501,4658744.23040026
RES_OutFP,2040,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,11415.6603831012,40726.1250211285,46468.175004644,54310.552558384,62902.1215988782,77058.1440536884,109561.537435782,160215.036053025,327850.635091523,854855.205810724,1677948.94508011
RES_OutFP,2040,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,472.287973940771,15427.9242322356,56767.9419512152,65112.7133436588,73011.3796219852,83225.6040711563,97047.9635610137,136599.037735839,281170.440303054,627394.083586531,1537800.13988639,3458738.90901744
RES_OutFP,2040,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113244.938247092,462388.636782504
RES_OutFP,2040,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43458.7162108376,393950.946720089,1306156.01875071
RES_OutFP,2040,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,12523.133972982,40258.6919422651,89877.918577369,195753.439791571,212765.134027017,238986.048047045,279295.07628469,329554.067197898,457084.249970281,588666.726522699,868817.185822162,1586909.57065497,2585612.74153256
RES_OutFP,2040,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,13957.5895038479,51508.0568184885,106277.493491641,257982.987806275,290933.425923779,311560.74267482,359005.230115497,441801.986757661,559293.205911177,795162.065148431,1282143.47227619,2406610.33826501,4658744.23040026
RES_OutFP,2040,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
