BuildingID,Longitude,Latitude,OccupancyType,OccupancyGroup,SOID,StructureValue,ContentValue,GroundElevation_ft,FFE_ft,DFE_Status,ManufRestriction,OccupancyFallback
7467551,-72.831901,40.786346,RES1-2SNB,RES,R12N,354155.75,177077.88,7.7961,9.2961,Under DFE,0,0
7467553,-72.822199,40.776313,RES1-1SNB,RES,R11N,136047.23,68023.61,8.0068,16.0068,Above DFE,0,0
7467555,-72.823766,40.77927,RES1-1SNB,RES,R11N,205513.26,102756.63,13.8451,14.3451,Above DFE,0,0
7467557,-72.830527,40.782608,RES1-1SNB,RES,R11N,128012.19,64006.1,22.3292,23.8292,Above DFE,0,0
7467559,-72.840306,40.786051,RES1-2SNB,RES,R12N,214151.64,107075.82,25.3282,33.3282,Above DFE,0,0
7467561,-72.814559,40.77691,RES1-2SNB,RES,R12N,279324.74,139662.37,2.836,10.836,Above DFE,0,0
7467563,-72.823341,40.784175,RES1-1SNB,RES,R11N,242879.45,121439.73,12.8049,20.8049,Above DFE,0,0
7467565,-72.825232,40.781593,RES1-1SNB,RES,R11N,152690.46,76345.23,17.4841,17.9841,Above DFE,0,0
7467567,-72.825913,40.776837,RES1-2SNB,RES,R12N,241223.52,120611.76,12.5851,14.0851,Above DFE,0,0
7467569,-72.830343,40.778214,RES1-2SNB,RES,R12N,315348.62,157674.31,13.4914,21.4914,Above DFE,0,0
7467571,-72.837234,40.786712,RES1-2SNB,RES,R12N,310720.57,155360.29,11.89,19.89,Above DFE,0,0
7467573,-72.837507,40.786432,RES1-1SNB,RES,R11N,271413.67,135706.83,24.9226,26.4226,Above DFE,0,0
7467575,-72.821192,40.778309,RES1-3SNB,RES,R13N,706468.76,353234.38,9.3687,17.3687,Above DFE,0,0
7467577,-72.823593,40.779255,RES1-2SNB,RES,R12N,297955.34,148977.67,13.447,21.447,Above DFE,0,0
7467580,-72.82921,40.785993,RES1-1SNB,RES,R11N,172784.22,86392.11,12.0936,20.0936,Above DFE,0,0
7467582,-72.819226,40.776419,RES1-2SNB,RES,R12N,265387.02,132693.51,8.8329,10.3329,Above DFE,0,0
7467583,-72.823435,40.77834,RES1-1SNB,RES,R11N,159777.43,79888.71,9.1749,10.6749,Above DFE,0,0
7467585,-72.830792,40.779058,RES1-2SNB,RES,R12N,331646.72,165823.36,14.4787,15.9787,Above DFE,0,0
7467587,-72.830714,40.780205,RES1-2SNB,RES,R12N,277657.01,138828.51,16.9036,24.9036,Above DFE,0,0
7467589,-72.833629,40.786596,RES1-1SNB,RES,R11N,227164.73,113582.36,17.2712,18.7712,Above DFE,0,0
7467591,-72.814561,40.777102,RES1-2SNB,RES,R12N,574601.72,287300.86,3.3465,4.8465,Under DFE,0,0
7467593,-72.82007,40.779355,RES1-1SNB,RES,R11N,162532.27,81266.13,8.0834,16.0834,Above DFE,0,0
7467595,-72.827143,40.77741,RES1-1SNB,RES,R11N,162959.77,81479.89,12.3765,20.3765,Above DFE,0,0
7467597,-72.844106,40.785936,RES1-1SNB,RES,R11N,145189.64,72594.82,28.2971,29.7971,Above DFE,0,0
7467599,-72.829137,40.782225,RES1-2SNB,RES,R12N,347882.38,173941.19,21.5117,23.0117,Above DFE,0,0
7467601,-72.823256,40.778303,RES1-1SNB,RES,R11N,124997.4,62498.7,8.3633,9.8633,Under DFE,0,0
7467603,-72.828804,40.783245,RES1-1SNB,RES,R11N,349307.76,174653.88,20.6529,21.1529,Above DFE,0,0
7467605,-72.830404,40.783537,RES1-2SNB,RES,R12N,323630.21,161815.11,21.1766,22.6766,Above DFE,0,0
7467607,-72.831083,40.786317,RES1-1SNB,RES,R11N,195410.27,97705.13,6.7675,8.2675,Under DFE,0,0
7467609,-72.839579,40.786085,RES1-1SNB,RES,R11N,192523.13,96261.56,29.2596,37.2596,Above DFE,0,0
7467611,-72.8158,40.777031,RES1-1SNB,RES,R11N,280200.55,140100.27,4.1229,12.1229,Above DFE,0,0
7467614,-72.825837,40.780263,RES1-2SNB,RES,R12N,459258.79,229629.39,14.4202,22.4202,Above DFE,0,0
7467616,-72.825032,40.776593,RES1-2SNB,RES,R12N,370027.5,185013.75,10.7672,18.7672,Above DFE,0,0
7467618,-72.825238,40.776582,RES1-1SNB,RES,R11N,142809.12,71404.56,12.3449,13.8449,Above DFE,0,0
7467620,-72.825234,40.781755,RES1-1SNB,RES,R11N,195550.68,97775.34,17.0646,25.0646,Above DFE,0,0
7467622,-72.8278,40.78429,RES1-2SNB,RES,R12N,446349.23,223174.61,18.8019,20.3019,Above DFE,0,0
7467624,-72.833826,40.78662,RES1-1SNB,RES,R11N,190403.67,95201.84,13.5647,21.5647,Above DFE,0,0
7467626,-72.838853,40.786089,RES1-2SNB,RES,R12N,270536.83,135268.42,27.9571,29.4571,Above DFE,0,0
7467628,-72.840483,40.786058,RES1-2SNB,RES,R12N,238394.31,119197.16,25.2272,33.2272,Above DFE,0,0
7467630,-72.843485,40.786003,RES1-2SNB,RES,R12N,475801.06,237900.53,30.3826,31.8826,Above DFE,0,0
7467632,-72.824776,40.776573,RES1-1SNB,RES,R11N,374570.76,187285.38,10.6693,12.1693,Above DFE,0,0
7467633,-72.827703,40.782175,RES1-3SNB,RES,R13N,306612.98,153306.49,18.4863,18.9863,Above DFE,0,0
7467635,-72.829524,40.786465,RES1-2SNB,RES,R12N,452130.1,226065.05,9.0281,10.5281,Above DFE,0,0
7467637,-72.829857,40.785868,RES1-1SNB,RES,R11N,146701.12,73350.56,9.2403,10.7403,Above DFE,0,0
7467639,-72.83163,40.786281,RES1-1SNB,RES,R11N,225388.49,112694.24,6.314,6.814,Under DFE,0,0
7467641,-72.844403,40.785925,RES1-1SNB,RES,R11N,130660.56,65330.28,28.6243,36.6243,Above DFE,0,0
7467643,-72.814575,40.776777,RES1-2SNB,RES,R12N,273111.64,136555.82,2.5204,10.5204,Above DFE,0,0
7467645,-72.830207,40.784391,RES1-1SNB,RES,R11N,181616.8,90808.4,13.2677,14.7677,Above DFE,0,0
7467647,-72.834873,40.786346,RES1-1SNB,RES,R11N,203665.54,101832.77,17.71,19.21,Above DFE,0,0
7467649,-72.836172,40.786694,RES1-2SNB,RES,R12N,279495.24,139747.62,21.4996,29.4996,Above DFE,0,0
7467651,-72.82239,40.7763,RES1-2SNB,RES,R12N,348644.91,174322.45,7.7941,15.7941,Above DFE,0,0
7467653,-72.820435,40.778183,RES1-1SNB,RES,R11N,293080.84,146540.42,4.6967,6.1967,Under DFE,0,0
7467655,-72.821943,40.778309,RES1-1SNB,RES,R11N,198455.46,99227.73,8.7768,10.2768,Above DFE,0,0
7467656,-72.829484,40.778055,RES1-1SNB,RES,R11N,238500.34,119250.17,15.7412,23.7412,Above DFE,0,0
7467657,-72.831461,40.786384,RES1-1SNB,RES,R11N,264400.67,132200.33,4.1579,5.6579,Under DFE,0,0
7467658,-72.833222,40.78629,COM4,NONRES,C4LN,613141.25,613141.25,16.2935,24.2935,Above DFE,0,0
7467659,-72.820018,40.778436,RES1-1SNB,RES,R11N,215789.93,107894.97,7.0337,8.5337,Under DFE,0,0
7467660,-72.828271,40.784794,RES1-2SNB,RES,R12N,818159.71,409079.85,18.4075,19.9075,Above DFE,0,0
7467662,-72.830346,40.78521,RES1-1SNB,RES,R11N,171301.02,85650.51,8.3143,8.8143,Under DFE,0,0
7467664,-72.825835,40.779204,RES1-2SNB,RES,R12N,449620.1,224810.05,10.939,18.939,Above DFE,0,0
7467666,-72.836909,40.786435,RES1-2SNB,RES,R12N,398608.15,199304.07,24.0162,32.0162,Above DFE,0,0
7467668,-72.830472,40.782338,RES1-1SNB,RES,R11N,173205.08,86602.54,21.5698,29.5698,Above DFE,0,0
7467671,-72.837902,40.786475,RES1-1SNB,RES,R11N,206154.62,103077.31,26.7682,28.2682,Above DFE,0,0
7467673,-72.838305,40.786071,RES1-2SNB,RES,R12N,379795.4,189897.7,27.9455,29.4455,Above DFE,0,0
7467675,-72.841326,40.786013,RES1-1SNB,RES,R11N,252725.35,126362.67,24.8381,32.8381,Above DFE,0,0
7467677,-72.817079,40.776655,RES1-1SNB,RES,R11N,345228.93,172614.46,4.3635,4.8635,Under DFE,0,0
7467679,-72.826268,40.783336,RES1-1SNB,RES,R11N,241626.41,120813.21,18.0434,19.5434,Above DFE,0,0
7467681,-72.83223,40.786312,RES1-2SNB,RES,R12N,358791.41,179395.7,8.2591,16.2591,Above DFE,0,0
7467683,-72.835865,40.786175,RES1-2SNB,RES,R12N,346881.07,173440.53,22.7609,30.7609,Above DFE,0,0
7467685,-72.836337,40.786525,RES1-1SNB,RES,R11N,276111.54,138055.77,25.5802,33.5802,Above DFE,0,0
7467687,-72.823993,40.779684,RES1-2SNB,RES,R12N,261963.02,130981.51,14.286,22.286,Above DFE,0,0
7467689,-72.824725,40.785124,RES1-2SNB,RES,R12N,634918.8,317459.4,10.0878,11.5878,Above DFE,0,0
7467691,-72.824139,40.779721,RES1-2SNB,RES,R12N,333550.32,166775.16,14.3836,22.3836,Above DFE,0,0
7467693,-72.825455,40.776619,RES1-2SNB,RES,R12N,197908.4,98954.2,12.7475,14.2475,Above DFE,0,0
7467695,-72.830359,40.784798,RES1-1SNB,RES,R11N,170037.86,85018.93,10.0537,11.5537,Above DFE,0,0
7467697,-72.834343,40.786203,RES1-3SNB,RES,R13N,353406.66,176703.33,23.7318,31.7318,Above DFE,0,0
7467699,-72.84082,40.78599,RES1-2SNB,RES,R12N,268227.06,134113.53,24.7485,32.7485,Above DFE,0,0
7467701,-72.826128,40.782367,RES1-1SNB,RES,R11N,120881.04,60440.52,16.0448,24.0448,Above DFE,0,0
7467703,-72.82586,40.784427,RES1-1SNB,RES,R11N,358813.67,179406.84,17.6744,19.1744,Above DFE,0,0
7467705,-72.827355,40.783344,RES1-1SNB,RES,R11N,501387.22,250693.61,19.7933,27.7933,Above DFE,0,0
7467707,-72.828361,40.777803,RES1-1SNB,RES,R11N,168378.28,84189.14,15.5062,17.0062,Above DFE,0,0
7467709,-72.830451,40.78315,RES1-2SNB,RES,R12N,350488.32,175244.16,22.0423,30.0423,Above DFE,0,0
7467711,-72.836529,40.786611,RES1-2SNB,RES,R12N,303145.7,151572.85,25.4219,26.9219,Above DFE,0,0
7467713,-72.841719,40.786025,RES1-2SNB,RES,R12N,290883.68,145441.84,25.7656,27.2656,Above DFE,0,0
7467751,-72.823511,40.775776,RES1-2SWB,RES,R12B,273608.36,136804.18,9.8387,11.8387,Above DFE,0,0
7467753,-72.821618,40.775669,RES1-2SNB,RES,R12N,215387.1,107693.55,9.3522,9.8522,Under DFE,0,0
7467755,-72.82411,40.776035,RES1-2SWB,RES,R12B,270497.67,135248.83,11.4921,13.4921,Above DFE,0,0
7467757,-72.822888,40.775886,RES1-1SNB,RES,R11N,110352.25,55176.12,9.3938,9.8938,Under DFE,0,0
7467759,-72.821738,40.775843,RES1-1SWB,RES,R11B,166058.63,83029.32,8.7904,10.7904,Above DFE,0,0
7467761,-72.822044,40.775571,RES1-1SWB,RES,R11B,309325.37,154662.69,8.4588,10.4588,Above DFE,0,0
7467763,-72.82321,40.775631,RES1-1SNB,RES,R11N,207560.96,103780.48,9.1331,10.6331,Above DFE,0,0
7467765,-72.821852,40.775625,RES1-2SWB,RES,R12B,219858.92,109929.46,7.9601,9.9601,Under DFE,0,0
7467767,-72.822814,40.775882,RES1-2SWB,RES,R12B,238739.17,119369.58,9.907,11.907,Above DFE,0,0
7467769,-72.823906,40.775929,RES1-2SWB,RES,R12B,385689.73,192844.87,11.4042,13.4042,Above DFE,0,0
7467771,-72.82322,40.776004,RES1-1SNB,RES,R11N,110804.23,55402.12,9.6369,10.1369,Above DFE,0,0
7467773,-72.822864,40.77548,RES1-1SNB,RES,R11N,276615.79,138307.89,10.3747,10.8747,Above DFE,0,0
7467775,-72.822046,40.775861,RES1-2SNB,RES,R12N,226661.96,113330.98,9.0833,9.5833,Under DFE,0,0
7467777,-72.823698,40.77586,RES1-1SWB,RES,R11B,278087.64,139043.82,10.7632,12.7632,Above DFE,0,0
7467779,-72.823049,40.775568,RES1-2SWB,RES,R12B,227192.67,113596.33,9.134,11.134,Above DFE,0,0
7467781,-72.823437,40.776023,RES1-2SNB,RES,R12N,347536.25,173768.13,10.3889,11.8889,Above DFE,0,0
7467783,-72.822537,40.775507,RES1-2SWB,RES,R12B,599142.47,299571.23,9.1977,11.1977,Above DFE,0,0
7467785,-72.822318,40.775902,RES1-2SWB,RES,R12B,315923.53,157961.76,8.8795,10.8795,Above DFE,0,0
7467802,-72.824844,40.773532,RES1-1SNB,RES,R11N,170549.71,85274.86,10.2779,10.7779,Above DFE,0,0
7467804,-72.821933,40.77397,RES3A,RES,R3A1B,942484.76,471242.38,7.6994,9.6994,Under DFE,0,0
7467806,-72.821692,40.774473,RES1-1SNB,RES,R11N,105851.94,52925.97,7.6299,8.1299,Under DFE,0,0
7467808,-72.823323,40.773697,RES1-1SWB,RES,R11B,214252.01,107126,8.3463,10.3463,Above DFE,0,0
7467810,-72.822355,40.773856,RES1-1SNB,RES,R11N,177480.22,88740.11,5.8269,7.3269,Under DFE,0,0
7467812,-72.823004,40.774119,RES1-2SNB,RES,R12N,264562.1,132281.05,7.6955,9.1955,Under DFE,0,0
7467814,-72.821176,40.77436,RES1-1SWB,RES,R11B,182571.98,91285.99,10.2311,12.2311,Above DFE,0,0
7467816,-72.822881,40.773759,RES1-1SWB,RES,R11B,236117.36,118058.68,5.5678,7.5678,Under DFE,0,0
7467818,-72.824437,40.773842,RES1-1SWB,RES,R11B,351583.75,175791.88,6.7277,8.7277,Under DFE,0,0
7467820,-72.824275,40.773471,RES1-2SNB,RES,R12N,220248.43,110124.22,8.7315,9.2315,Under DFE,0,0
7467822,-72.822522,40.773799,RES1-2SWB,RES,R12B,250424.03,125212.01,5.5717,7.5717,Under DFE,0,0
7467824,-72.822823,40.774136,RES1-1SWB,RES,R11B,174192.18,87096.09,7.8012,9.8012,Under DFE,0,0
7467827,-72.823243,40.774111,RES1-2SWB,RES,R12B,132742.85,66371.43,7.4517,9.4517,Under DFE,0,0
7467828,-72.821969,40.774358,RES1-1SWB,RES,R11B,131840.44,65920.22,7.4216,9.4216,Under DFE,0,0
7467830,-72.824217,40.773855,RES1-2SNB,RES,R12N,274346.5,137173.25,6.2347,7.7347,Under DFE,0,0
7467832,-72.824774,40.77385,RES1-2SNB,RES,R12N,268795.81,134397.9,8.784,9.284,Under DFE,0,0
7467834,-72.82352,40.773994,RES1-1SNB,RES,R11N,157870.39,78935.2,7.4111,7.9111,Under DFE,0,0
7467835,-72.824454,40.773453,RES1-2SWB,RES,R12B,271590.22,135795.11,8.9771,10.9771,Above DFE,0,0
7467837,-72.822644,40.774188,RES1-2SNB,RES,R12N,298881.57,149440.78,7.907,9.407,Under DFE,0,0
7467839,-72.823054,40.773716,RES1-1SNB,RES,R11N,167725.39,83862.69,5.5436,7.0436,Under DFE,0,0
7467841,-72.821576,40.77402,RES1-1SNB,RES,R11N,195051.58,97525.79,8.3559,8.8559,Under DFE,0,0
7467843,-72.823711,40.774013,RES1-2SWB,RES,R12B,234843.36,117421.68,6.0709,8.0709,Under DFE,0,0
7467845,-72.821246,40.774508,COM4,NONRES,C4LN,NaN,NaN,9.9774,10.4774,Above DFE,0,0
7467847,-72.821792,40.774396,RES1-1SWB,RES,R11B,216238.93,108119.47,8.3083,10.3083,Above DFE,0,0
7467849,-72.824034,40.773513,RES1-2SNB,RES,R12N,421234.38,210617.19,7.9846,8.4846,Under DFE,0,0
7467851,-72.824707,40.773381,RES1-2SWB,RES,R12B,308287.2,154143.6,9.5131,11.5131,Above DFE,0,0
7467855,-72.82336,40.774072,RES1-2SWB,RES,R12B,262459.45,131229.73,6.5608,8.5608,Under DFE,0,0
7467857,-72.821197,40.774176,RES1-2SWB,RES,R12B,359194.89,179597.45,9.3435,11.3435,Above DFE,0,0
7467859,-72.822477,40.774236,RES1-1SNB,RES,R11N,141218.5,70609.25,8.6678,9.1678,Under DFE,0,0
7467861,-72.823988,40.773943,RES1-2SWB,RES,R12B,306903.72,153451.86,6.3233,8.3233,Under DFE,0,0
7467863,-72.822182,40.773881,RES1-2SWB,RES,R12B,264657.02,132328.51,7.0941,9.0941,Under DFE,0,0
7470896,-72.829111,40.777202,RES1-2SWB,RES,R12B,835291.87,417645.94,17.1166,19.1166,Above DFE,0,0
7470898,-72.827146,40.776143,RES1-1SNB,RES,R11N,157760.56,78880.28,14.3373,15.8373,Above DFE,0,0
7470900,-72.828208,40.776001,RES1-3SWB,RES,R13B,454099.95,227049.98,14.9386,16.9386,Above DFE,0,0
7470902,-72.827941,40.776041,RES1-1SWB,RES,R11B,196352.81,98176.41,14.4219,16.4219,Above DFE,0,0
7470904,-72.827675,40.776883,RES1-1SNB,RES,R11N,214343.58,107171.79,15.584,16.084,Above DFE,0,0
7470906,-72.82851,40.775984,RES1-1SNB,RES,R11N,167811.93,83905.96,14.2923,15.7923,Above DFE,0,0
7470908,-72.827719,40.77608,RES1-1SNB,RES,R11N,245936.85,122968.42,14.1465,15.6465,Above DFE,0,0
7470910,-72.827461,40.776394,RES1-1SWB,RES,R11B,180788.71,90394.36,14.8949,16.8949,Above DFE,0,0
7470912,-72.828879,40.776543,RES1-2SWB,RES,R12B,334784.94,167392.47,16.8182,18.8182,Above DFE,0,0
7470914,-72.8292,40.776848,RES1-1SNB,RES,R11N,148645.36,74322.68,17.0276,18.5276,Above DFE,0,0
7470916,-72.828652,40.776302,RES1-2SWB,RES,R12B,304591.34,152295.67,16.5026,18.5026,Above DFE,0,0
7470917,-72.82777,40.777175,RES1-1SWB,RES,R11B,209048.23,104524.11,15.9913,17.9913,Above DFE,0,0
7470920,-72.829375,40.761137,RES1-2SNB,RES,R12N,359359.83,179679.91,3.0022,3.5022,Under DFE,0,0
7470922,-72.8301,40.761292,RES1-1SNB,RES,R11N,160015.86,80007.93,4.0896,4.5896,Under DFE,0,0
7470924,-72.82962,40.761044,RES1-1SWB,RES,R11B,231042.58,115521.29,3.032,5.032,Under DFE,0,0
7470926,-72.829807,40.761177,RES1-1SWB,RES,R11B,100457.52,50228.76,3.817,5.817,Under DFE,0,0
7470928,-72.829799,40.761051,RES1-2SWB,RES,R12B,254961.28,127480.64,3.3901,5.3901,Under DFE,0,0
7471049,-72.830583,40.781147,RES3A,RES,R3A1N,767885.08,383942.54,15.7089,23.7089,Above DFE,0,0
7471051,-72.830686,40.781464,RES3A,RES,R3A1N,888381.48,444190.74,18.5836,26.5836,Above DFE,0,0
7471053,-72.826813,40.781484,RES3A,RES,R3A1N,884664.69,442332.35,17.053,18.553,Above DFE,0,0
7471055,-72.828377,40.781499,RES3A,RES,R3A3N,814939.74,407469.87,16.8609,18.3609,Above DFE,0,0
7471058,-72.830205,40.781146,RES3A,RES,R3A3N,782447.7,391223.85,13.6411,21.6411,Above DFE,0,0
7471060,-72.825875,40.781123,RES3A,RES,R3A1N,932017.67,466008.83,15.6964,23.6964,Above DFE,0,0
7471062,-72.824809,40.780869,RES3A,RES,R3A1N,1048937.67,524468.84,15.2511,23.2511,Above DFE,0,0
7471063,-72.829235,40.781508,RES3A,RES,R3A1N,624502.67,312251.34,16.0274,17.5274,Above DFE,0,0
7471065,-72.830457,40.78171,RES3A,RES,R3A3N,645763.07,322881.54,18.2649,26.2649,Above DFE,0,0
7471067,-72.827454,40.781483,RES3A,RES,R3A1N,644827.32,322413.66,18.6544,20.1544,Above DFE,0,0
7471069,-72.830891,40.763912,RES1-1SNB,RES,R11N,105279.17,52639.59,8.3614,9.8614,Under DFE,0,0
7471071,-72.830474,40.763797,RES1-1SNB,RES,R11N,91614.53,45807.26,8.3452,8.8452,Under DFE,0,0
7471073,-72.830663,40.763974,RES1-1SWB,RES,R11B,221773.48,110886.74,8.8964,10.8964,Above DFE,0,0
7471075,-72.830099,40.763781,RES1-1SNB,RES,R11N,167090.84,83545.42,7.5277,8.0277,Under DFE,0,0
7471077,-72.8303,40.763707,RES1-2SWB,RES,R12B,241349.72,120674.86,8.0481,10.0481,Above DFE,0,0
7471079,-72.829914,40.763826,RES1-2SWB,RES,R12B,325167.74,162583.87,8.4023,10.4023,Above DFE,0,0
7471081,-72.830564,40.763636,RES1-2SWB,RES,R12B,218266.61,109133.3,8.2494,10.2494,Above DFE,0,0
7471083,-72.830914,40.76357,RES1-2SWB,RES,R12B,405370.75,202685.37,7.2789,9.2789,Under DFE,0,0
7471085,-72.831429,40.763734,RES1-1SWB,RES,R11B,199238.46,99619.23,8.6942,10.6942,Above DFE,0,0
7471087,-72.831328,40.763491,RES1-1SWB,RES,R11B,217249.5,108624.75,7.3263,9.3263,Under DFE,0,0
7471089,-72.830211,40.764063,RES1-1SWB,RES,R11B,185426.07,92713.03,8.4274,10.4274,Above DFE,0,0
7471091,-72.831181,40.763789,RES1-1SWB,RES,R11B,198450.07,99225.04,8.2034,10.2034,Above DFE,0,0
7471459,-72.831141,40.761044,RES1-1SWB,RES,R11B,156373.37,78186.69,3.6973,5.6973,Under DFE,0,0
7471461,-72.831252,40.761174,RES1-1SNB,RES,R11N,149210.75,74605.38,5.5684,7.0684,Under DFE,0,0
7471463,-72.831064,40.760893,RES1-1SNB,RES,R11N,140814.71,70407.36,3.7323,4.2323,Under DFE,0,0
7471466,-72.830919,40.760471,RES1-1SWB,RES,R11B,219385.54,109692.77,2.6659,4.6659,Under DFE,0,0
7471468,-72.831497,40.76169,RES1-2SWB,RES,R12B,375788.46,187894.23,5.4999,7.4999,Under DFE,0,0
7471470,-72.831067,40.761784,RES1-1SWB,RES,R11B,175480.64,87740.32,4.5326,6.5326,Under DFE,0,0
7471472,-72.830805,40.760864,RES1-1SWB,RES,R11B,185133.12,92566.56,3.2982,5.2982,Under DFE,0,0
7471474,-72.830952,40.761547,RES1-1SNB,RES,R11N,128445.15,64222.57,4.0856,4.5856,Under DFE,0,0
7471476,-72.83081,40.76116,RES1-1SWB,RES,R11B,232355.5,116177.75,3.7398,5.7398,Under DFE,0,0
7471478,-72.830646,40.760664,RES1-3SWB,RES,R13B,518997.83,259498.92,4.1364,6.1364,Under DFE,0,0
7471727,-72.832162,40.763922,RES1-2SNB,RES,R12N,301178.65,150589.32,7.2861,7.7861,Under DFE,0,0
7471729,-72.831481,40.764473,RES1-1SNB,RES,R11N,88814.42,44407.21,9.2361,9.7361,Under DFE,0,0
7471731,-72.832502,40.764084,RES1-2SWB,RES,R12B,759586.73,379793.36,8.8945,10.8945,Above DFE,0,0
7471733,-72.831785,40.764372,RES1-1SNB,RES,R11N,154504.26,77252.13,8.7222,9.2222,Under DFE,0,0
7471735,-72.832239,40.764241,RES1-1SNB,RES,R11N,176554.81,88277.41,7.711,8.211,Under DFE,0,0
7471737,-72.830614,40.764468,RES1-1SWB,RES,R11B,147228.64,73614.32,7.5936,9.5936,Under DFE,0,0
7471739,-72.831993,40.763984,RES1-1SNB,RES,R11N,185939.39,92969.7,7.7928,8.2928,Under DFE,0,0
7471741,-72.831331,40.764506,RES1-1SWB,RES,R11B,158286.81,79143.4,9.0054,11.0054,Above DFE,0,0
7471743,-72.831027,40.764574,RES1-1SWB,RES,R11B,412594.57,206297.29,9.9643,11.9643,Above DFE,0,0
7471745,-72.83142,40.764176,RES1-1SWB,RES,R11B,196377.95,98188.97,8.6003,10.6003,Above DFE,0,0
7471747,-72.830546,40.76435,RES1-1SNB,RES,R11N,167663.84,83831.92,8.7532,9.2532,Under DFE,0,0
7471748,-72.831041,40.764271,RES1-1SNB,RES,R11N,159105.34,79552.67,9.0853,9.5853,Under DFE,0,0
7471799,-72.83231,40.766958,RES1-1SNB,RES,R11N,222474.73,111237.37,11.5005,12.0005,Above DFE,0,0
7471800,-72.832514,40.766746,RES1-1SWB,RES,R11B,151970.18,75985.09,11.6938,13.6938,Above DFE,0,0
7471801,-72.832837,40.766591,RES1-2SWB,RES,R12B,382504.87,191252.43,11.8075,13.8075,Above DFE,0,0
7471802,-72.833651,40.766682,RES1-1SNB,RES,R11N,228103.47,114051.73,11.7581,12.2581,Above DFE,0,0
7471803,-72.833353,40.766771,RES1-1SNB,RES,R11N,198291.57,99145.79,11.9751,12.4751,Above DFE,0,0
7471804,-72.833088,40.766482,RES1-1SNB,RES,R11N,216839.76,108419.88,11.6725,13.1725,Above DFE,0,0
7471805,-72.833037,40.766829,RES1-1SWB,RES,R11B,356726.57,178363.29,12.0306,14.0306,Above DFE,0,0
7471806,-72.832402,40.766645,RES1-1SWB,RES,R11B,195561.71,97780.85,11.7419,13.7419,Above DFE,0,0
7471807,-72.832605,40.766943,RES1-2SWB,RES,R12B,466632.2,233316.1,12.4607,14.4607,Above DFE,0,0
7471808,-72.83348,40.766442,COM3,NONRES,C3LN,NaN,NaN,11.3484,11.8484,Above DFE,0,0
7472255,-72.834001,40.780139,RES1-1SWB,RES,R11B,178781.91,89390.96,19.1318,21.1318,Above DFE,0,0
7472257,-72.833105,40.779711,RES1-2SWB,RES,R12B,452964.5,226482.25,17.9212,19.9212,Above DFE,0,0
7472259,-72.833144,40.779312,RES1-1SWB,RES,R11B,335169.55,167584.77,17.5298,19.5298,Above DFE,0,0
7472261,-72.833512,40.780701,RES1-2SWB,RES,R12B,301237.07,150618.53,17.5402,19.5402,Above DFE,0,0
7472263,-72.833062,40.780424,RES1-1SWB,RES,R11B,343463.74,171731.87,18.186,20.186,Above DFE,0,0
7472265,-72.833759,40.779673,RES1-1SWB,RES,R11B,224323.65,112161.83,18.7708,20.7708,Above DFE,0,0
7472267,-72.834025,40.780405,RES1-1SWB,RES,R11B,351053.48,175526.74,19.4388,21.4388,Above DFE,0,0
7472269,-72.83365,40.779255,RES1-2SWB,RES,R12B,365291.45,182645.73,18.5714,20.5714,Above DFE,0,0
7472271,-72.833017,40.780219,RES1-1SNB,RES,R11N,121536.79,60768.39,18.1654,19.6654,Above DFE,0,0
7472273,-72.833751,40.779514,RES1-1SWB,RES,R11B,235938.98,117969.49,18.4394,20.4394,Above DFE,0,0
7472275,-72.833149,40.780117,RES1-1SNB,RES,R11N,112926.79,56463.4,18.2778,19.7778,Above DFE,0,0
7472277,-72.833539,40.779033,RES1-2SWB,RES,R12B,267087.68,133543.84,17.7415,19.7415,Above DFE,0,0
7472279,-72.833129,40.779545,RES1-2SNB,RES,R12N,226043.61,113021.8,17.4969,17.9969,Above DFE,0,0
7472281,-72.833122,40.77911,RES1-2SNB,RES,R12N,362571.66,181285.83,17.7064,18.2064,Above DFE,0,0
7472283,-72.833461,40.778852,RES1-2SWB,RES,R12B,270107.66,135053.83,17.7913,19.7913,Above DFE,0,0
7472285,-72.833847,40.780696,RES1-1SWB,RES,R11B,226348.12,113174.06,18.603,20.603,Above DFE,0,0
7472287,-72.833117,40.780702,RES1-1SWB,RES,R11B,361402.77,180701.39,18.7745,20.7745,Above DFE,0,0
7472340,-72.834588,40.761224,RES1-1SWB,RES,R11B,210388.54,105194.27,2.6992,4.6992,Under DFE,0,0
7472342,-72.834909,40.76222,RES1-2SNB,RES,R12N,124476.64,62238.32,5.3169,5.8169,Under DFE,0,0
7472344,-72.835144,40.762602,RES1-1SWB,RES,R11B,167656.51,83828.25,7.9197,9.9197,Under DFE,0,0
7472346,-72.835249,40.762754,RES1-1SWB,RES,R11B,NaN,NaN,6.9138,8.9138,Under DFE,0,0
7472348,-72.835416,40.762301,RES1-1SNB,RES,R11N,207007.43,103503.71,6.167,6.667,Under DFE,0,0
7472350,-72.834908,40.761161,COM4,NONRES,C4LN,NaN,NaN,5.2679,5.7679,Under DFE,0,0
7472352,-72.834813,40.761933,RES1-1SWB,RES,R11B,198621.19,99310.6,5.5082,7.5082,Under DFE,0,0
7472354,-72.834586,40.761476,RES1-2SNB,RES,R12N,220743.65,110371.82,3.7414,5.2414,Under DFE,0,0
